"Invoice";"Quantity";"Product";"PurchasePrice (Unit)";"Section"
"FFCC192277";179;"P9345";1.981761903909277;"Seccion E"
"FFCC192277";300;"P9347";0.546;"Seccion E"
"FFCC192277";67;"P9374";0.6414270625861812;"Seccion B"
"FFCC192277";55;"P9385T";2.61207585531292;"Seccion B"
"FFCC192277";384;"P9521T";3.133782786038208;"Seccion D"
"FFCC192277";34;"P9525T";1.0936575839919485;"Seccion D"
"FFCC192277";97;"P9572";1.8406256336269877;"Seccion A"
"FFCC192277";77;"P98183";1.6199349613033696;"Seccion F"
"FFCC192277";92;"P98192T";1.3450380364411922;"Seccion B"
"FFCC192277";83;"P98201T";2.0861724084627093;"Seccion E"
"FFCC192277";30;"P98211T";0.78;"Seccion A"
"FFCC192277";30;"P98217T";0.81;"Seccion E"
"FFCC192277";30;"P9825";0.708;"Seccion B"
"FFCC192277";95;"P98259T";2.474023301140419;"Seccion F"
"FFCC192277";30;"P98265T";0.69;"Seccion B"
"FFCC192277";30;"P98280T";0.69;"Seccion F"
"FFCC192277";67;"P98288T";1.0085311535932475;"Seccion A"
"FFCC192277";36;"SE5104";2.9339999999999997;"Seccion B"
"FFCC192277";33;"SE5134";4.529698179865343;"Seccion C"
"FFCC192277";22;"SE5170";5.080446080763013;"Seccion D"
"FFCC192277";46;"SE5196";6.214718874082798;"Seccion E"
"FFCC192277";80;"SE5211";10.70598744936179;"Seccion E"
"FFCC192277";41;"P9377T";1.7561088182539288;"Seccion F"
"FFCC192277";60;"P9518T";1.9595119300190875;"Seccion D"
"FFCC192277";182;"P9574";1.7437266212430744;"Seccion D"
"FFCC192277";184;"P98193";1.2269057350750034;"Seccion D"
"FFCC192277";68;"SE5062";8.494100067121618;"Seccion D"
"FFCC192277";46;"SE5117";4.616383853677519;"Seccion A"
"FFCC192277";15;"SE5146";7.465452375411315;"Seccion D"
"FFCC192277";53;"SE5219";15.770344596486662;"Seccion F"
"FFCC192277";218;"SE5088";5.4197954981374155;"Seccion A"
"FFCC192281";1488;"MP025620";2.1932612013072323;"Seccion C"
"FFCC192281";684;"MP025520";2.660700279803554;"Seccion E"
"FFCC192281";2874;"MP02593";1.1711447558738053;"Seccion E"
"FFCC192281";3600;"MP025131";1.145858333571138;"Seccion B"
"FFCC192281";1440;"MP025386";0.567;"Seccion E"
"FFCC192281";2954;"MP025107";1.654293373899987;"Seccion E"
"FFCC192281";21822;"MP02519";1.0113799231494298;"Seccion D"
"FFCC192281";4005;"MP02550";1.4018744642436383;"Seccion A"
"FFCC192281";1704;"MP02555";0.8695291514315493;"Seccion D"
"FFCC192281";2520;"MP02542";0.7871142115878748;"Seccion E"
"FFCC192281";1853;"MP02577";0.8268751924978536;"Seccion D"
"FFCC192281";2352;"MP02542";0.7871142115878748;"Seccion C"
"FFCC192281";2775;"MP025361";1.4123695136691419;"Seccion C"
"FFCC192281";3589;"MP025213";2.8283611550471317;"Seccion C"
"FFCC192281";1798;"MP025381";0.9363711629583891;"Seccion D"
"FFCC192281";1798;"MP025235";0.8265926722403454;"Seccion A"
"FFCC192281";3202;"MP025112";1.8951883779801797;"Seccion B"
"FFCC192281";2244;"MP025351";0.441;"Seccion F"
"FFCC192281";2352;"MP025188";0.786;"Seccion B"
"FFCC192285";300;"MP025640";0.42;"Seccion D"
"FFCC192285";4698;"MP07277";0.3837006467329716;"Seccion D"
"FFCC192285";1800;"MP07203";0.147;"Seccion A"
"FFCC192285";600;"MP025503";0.6995999999999999;"Seccion D"
"FFCC192285";600;"MP07211";0.177;"Seccion E"
"FFCC192285";1493;"MP025463";1.5181504128951575;"Seccion D"
"FFCC192285";1116;"MP025691";1.14;"Seccion E"
"FFCC192285";3029;"MP025125";0.9775395766118711;"Seccion D"
"FFCC192285";11046;"MP07226";0.37742066908517385;"Seccion E"
"FFCC192285";1800;"MP07302";0.216;"Seccion A"
"FFCC192285";3656;"DEP024201";0.792158764326123;"Seccion C"
"FFCC192285";1816;"MP07258";0.13319607524706736;"Seccion F"
"FFCC192285";1598;"MP025439";0.6343387516677566;"Seccion C"
"FFCC192285";3600;"MP07177";0.1488;"Seccion D"
"FFCC192285";5583;"MP07161";0.30150573955436843;"Seccion C"
"FFCC192285";600;"MP025519";0.5508;"Seccion E"
"FFCC192285";2868;"MP025363";0.8848952320473391;"Seccion D"
"FFCC192285";3600;"MP07032";0.141;"Seccion D"
"FFCC192285";11833;"MP07144";0.5259043638983986;"Seccion C"
"FFCC192285";1800;"MP07239";0.144;"Seccion C"
"FFCC192285";3890;"MP025563";0.9448300962239367;"Seccion D"
"FFCC192285";4070;"MP07045";0.4612552286916717;"Seccion D"
"FFCC192285";1440;"MP025558";0.87;"Seccion B"
"FFCC192285";960;"MP025127";0.42239999999999994;"Seccion D"
"FFCC192285";620;"MP08014";0.05019843564497893;"Seccion B"
"FFCC192285";1800;"MP07137";0.159;"Seccion E"
"FFCC192285";11873;"MP07018";0.18468930400516861;"Seccion E"
"FFCC192285";1800;"MP07030";0.096;"Seccion B"
"FFCC192285";4754;"MP07097";0.28522436127085693;"Seccion D"
"FFCC192285";1679;"MP025543";1.8890254570059706;"Seccion D"
"FFCC192285";1616;"MP025301";1.780889611245972;"Seccion E"
"FFCC192285";8399;"MP025417";2.7637772062175996;"Seccion E"
"FFCC192285";5969;"MP07057";0.505403523580825;"Seccion C"
"FFCC192285";1800;"MP07176";0.1488;"Seccion C"
"FFCC192285";1720;"MP07127";0.21847032975037015;"Seccion A"
"FFCC192285";1440;"MP025125";0.9775395766118711;"Seccion B"
"FFCC192285";487;"MP025644";1.2865856892631942;"Seccion B"
"FFCC192285";300;"MP025587";0.63;"Seccion E"
"FFCC192285";1801;"MP025328";2.042408165271152;"Seccion B"
"FFCC192294";47537;"MP03122";0.08333991865726743;"Seccion D"
"FFCC192295";147667;"MP03121";0.08687948874073875;"Seccion B"
"FFCC192298";1350;"MP019423";2.609871597606409;"Seccion E"
"FFCC192298";338;"MP019431";1.332;"Seccion E"
"FFCC192298";1546;"MP019450";4.4954003768545014;"Seccion F"
"FFCC192300";39280;"MP028223";0.03273318672166578;"Seccion A"
"FFCC192300";4596;"P4043";0.09099171569320007;"Seccion E"
"FFCC192300";1200;"P4152";0.047916;"Seccion D"
"FFCC192300";29275;"P4169";0.14312011521914247;"Seccion B"
"FFCC192300";16868;"P4176";0.1277953850690114;"Seccion D"
"FFCC192300";1848;"P4177";0.14675384413319056;"Seccion E"
"FFCC192300";14986;"P4185";0.2954293485936126;"Seccion D"
"FFCC192300";4800;"P4188";0.06522;"Seccion B"
"FFCC192300";9113;"P4189";0.11327607992673414;"Seccion D"
"FFCC192300";7677;"P4190";0.22620673007041872;"Seccion C"
"FFCC192300";4442;"P4201";0.14806131531012406;"Seccion C"
"FFCC192300";7918;"P4204";0.09617807845943002;"Seccion C"
"FFCC192300";12774;"P4214";0.09638205940205057;"Seccion B"
"FFCC192300";4047;"P4216";0.1831462939637336;"Seccion F"
"FFCC192300";3051;"P4220";0.18499546480839857;"Seccion D"
"FFCC192300";28800;"P4222";0.051834;"Seccion C"
"FFCC192300";5760;"P4224";0.07668;"Seccion E"
"FFCC192300";2880;"P4229";0.10506;"Seccion D"
"FFCC192300";1200;"P4230";0.069042;"Seccion D"
"FFCC192300";1458;"P4231";0.1722258610552465;"Seccion D"
"FFCC192300";11466;"P4234";0.2075298178583526;"Seccion C"
"FFCC192300";3360;"P4235";0.09066;"Seccion D"
"FFCC192300";6136;"P4240";0.11290402305799883;"Seccion B"
"FFCC192300";3000;"P4250";0.034991999999999995;"Seccion E"
"FFCC192300";7200;"P4263";0.0843;"Seccion A"
"FFCC192300";24576;"P4267";0.176125889578621;"Seccion D"
"FFCC192300";4749;"P4270";0.28296524051595656;"Seccion E"
"FFCC192300";795;"P4271";0.1337932167271065;"Seccion D"
"FFCC192300";3000;"P4278";0.08341799999999999;"Seccion E"
"FFCC192300";13300;"P4279";0.2044870593899713;"Seccion C"
"FFCC192300";1800;"P4287";0.20556;"Seccion A"
"FFCC192300";13102;"P4293";0.4869354989811639;"Seccion C"
"FFCC192300";1790;"P4302";0.24437922344936017;"Seccion A"
"FFCC192300";4500;"P4305";0.0324;"Seccion C"
"FFCC192300";2413;"P4310";0.16879649882260814;"Seccion E"
"FFCC192300";1440;"P4319";0.104058;"Seccion D"
"FFCC192300";3016;"P4322";0.24747576698647866;"Seccion D"
"FFCC192300";1200;"P4341";0.10868399999999999;"Seccion D"
"FFCC192300";3600;"P4349";0.06;"Seccion D"
"FFCC192300";18025;"P4353";0.3407935166847896;"Seccion D"
"FFCC192300";4004;"P4359";0.2713253549233917;"Seccion D"
"FFCC192300";68252;"P4371";0.25665448557150006;"Seccion B"
"FFCC192300";2802;"P4375";0.154090214493702;"Seccion A"
"FFCC192300";15000;"P4383";0.1452;"Seccion B"
"FFCC192300";6480;"P4390";0.144;"Seccion C"
"FFCC192300";4320;"P4409";0.17159999999999997;"Seccion D"
"FFCC192300";17591;"P4422";0.71241778423819;"Seccion D"
"FFCC192300";33191;"P4433";0.39829211666381925;"Seccion E"
"FFCC192300";16222;"P4437";0.09293585136652696;"Seccion E"
"FFCC192300";6777;"P4438";0.27956214099384574;"Seccion C"
"FFCC192300";26623;"P4439";0.7280995123689276;"Seccion C"
"FFCC192300";11491;"P4473";0.08273675628625807;"Seccion C"
"FFCC192300";1142;"P4486";0.43171015412476804;"Seccion B"
"FFCC192300";4935;"P4648";0.9870766218905557;"Seccion A"
"FFCC192300";2132;"P5040";0.2692086232183061;"Seccion B"
"FFCC192300";4200;"P5050";0.059532;"Seccion D"
"FFCC192300";152532;"P5069";0.053174327418507084;"Seccion D"
"FFCC192300";9506;"P5072";0.2755086217486141;"Seccion E"
"FFCC192300";5658;"P5082";0.35506495068327093;"Seccion C"
"FFCC192300";16595;"P5083";0.06896106256583422;"Seccion D"
"FFCC192300";73722;"P5092";0.04964942596558485;"Seccion D"
"FFCC192300";1200;"P5101";0.12831599999999999;"Seccion C"
"FFCC192300";1200;"P5104";0.108126;"Seccion D"
"FFCC192300";5978;"P5117";0.2827405421818018;"Seccion C"
"FFCC192300";2116;"P5119";0.10928166194349836;"Seccion C"
"FFCC192300";2270;"P5130";0.21491920093906172;"Seccion C"
"FFCC192300";7200;"P5131";0.0756;"Seccion B"
"FFCC192300";1500;"P5132";0.113604;"Seccion B"
"FFCC192300";1800;"P5133";0.030359999999999998;"Seccion B"
"FFCC192300";6310;"P5138";0.17804675380078322;"Seccion B"
"FFCC192300";366754;"P5154";0.1733487289029283;"Seccion C"
"FFCC192300";5529;"P5158";0.1691803879710628;"Seccion E"
"FFCC192300";14764;"P5162";0.12616374206578432;"Seccion F"
"FFCC192300";9333;"P5169";0.34438798086338146;"Seccion D"
"FFCC192300";3653;"P5177";0.10227253007872789;"Seccion F"
"FFCC192300";16648;"P5179";0.3107240742947832;"Seccion C"
"FFCC192300";17217;"P5180";0.4998735566258879;"Seccion B"
"FFCC192300";1023;"P5187";0.20471435824999684;"Seccion B"
"FFCC192300";4548;"P5208";0.056851559270718305;"Seccion C"
"FFCC192300";450299;"P5220";0.07429928411444543;"Seccion C"
"FFCC192300";5205;"P5234";0.11771670000224488;"Seccion B"
"FFCC192300";28500;"P5241";0.0345;"Seccion A"
"FFCC192300";3600;"P5247";0.10200000000000001;"Seccion A"
"FFCC192300";8721;"P6120";0.03388702539745825;"Seccion B"
"FFCC192300";2400;"P6137";0.022199999999999998;"Seccion B"
"FFCC192300";48717;"P7003";0.06109160040669585;"Seccion E"
"FFCC192300";2336;"P9903E";0.5083805660529507;"Seccion A"
"FFCC192300";1731;"P4168";0.1693977585338785;"Seccion A"
"FFCC192300";5179;"P4181";0.19573058313729627;"Seccion A"
"FFCC192300";2657;"P5270";0.15346701207350652;"Seccion F"
"FFCC192300";2400;"MP024231";0.0126;"Seccion B"
"FFCC192300";1260;"P5192";0.14142;"Seccion B"
"FFCC192300";600;"P3376";0.03;"Seccion D"
"FFCC192307";1426;"MP019307";4.824325751864148;"Seccion D"
"FFCC192314";862;"MP019307";4.824325751864148;"Seccion B"
"FFCC192319";340257;"MP03518";0.009620373094669109;"Seccion C"
"FFCC192319";1165508;"MP03551";0.0016187608873688523;"Seccion D"
"FFCC192320";3000;"MP02481";0.112806;"Seccion A"
"FFCC192320";7258;"MP02444";0.14654412924430868;"Seccion D"
"FFCC192320";1856;"MP024163";0.2638969626584956;"Seccion A"
"FFCC192329";14953;"MP02925";0.06038599842723567;"Seccion E"
"FFCC192329";13023;"MP02927";0.058794862341439304;"Seccion E"
"FFCC192329";20043;"MP02926";0.06681148408668916;"Seccion C"
"FFCC192329";12523;"MP02974";0.0231672127259598;"Seccion E"
"FFCC192329";6000;"MP02922";0.01644;"Seccion E"
"FFCC192331";56;"MP028248K";0.25418889140491535;"Seccion F"
"FFCC192331";30;"MP021212K";0.828;"Seccion C"
"FFCC192331";92;"MP021214K";2.5375355433256486;"Seccion B"
"FFCC192342";11311;"MP04244";0.6533151117975488;"Seccion A"
"FFCC192348";785;"MP04227";0.55872;"Seccion C"
"FFCC192352";1253;"MP019423";2.609871597606409;"Seccion D"
"FFCC192352";631;"MP019450";4.4954003768545014;"Seccion C"
"FFCC192365";3925;"MP02406";0.21951282460838753;"Seccion C"
"FFCC192365";3600;"MP024207";0.105;"Seccion E"
"FFCC192365";3063;"MP02822";0.0372;"Seccion E"
"FFCC192366";7105;"P6359";0.11793755710114806;"Seccion D"
"FFCC192366";8976;"P2064";0.056545858971455705;"Seccion C"
"FFCC192366";31726;"P3057";0.06503823088680137;"Seccion F"
"FFCC192366";12641;"P6095";0.049048963178993515;"Seccion D"
"FFCC192368";1235;"MP025496";1.8524044044647896;"Seccion C"
"FFCC192368";909;"MP025378";0.910923480395655;"Seccion C"
"FFCC192368";2520;"MP025530";0.7119000000000001;"Seccion E"
"FFCC192368";2964;"MP07065";0.4594959636676225;"Seccion B"
"FFCC192368";2349;"MP025123";0.5799439958234044;"Seccion A"
"FFCC192368";3616;"MP07069";0.4470357966346013;"Seccion D"
"FFCC192368";7346;"MP025104";1.7315870125617776;"Seccion B"
"FFCC192368";2352;"MP025107";1.654293373899987;"Seccion A"
"FFCC192368";9382;"MP025229";1.1258281744724146;"Seccion D"
"FFCC192368";1704;"MP025464";1.8515607394587428;"Seccion C"
"FFCC192368";1056;"MP025345";0.624;"Seccion E"
"FFCC192368";3649;"MP025578";0.9691383928590045;"Seccion D"
"FFCC192368";6436;"MP02593";1.1711447558738053;"Seccion F"
"FFCC192368";637;"MP025629";1.6826000209721463;"Seccion B"
"FFCC192368";3040;"MP02519";1.0113799231494298;"Seccion A"
"FFCC192368";1176;"MP025346";0.66;"Seccion C"
"FFCC192368";1331;"MP025618";2.1555575347519906;"Seccion B"
"FFCC192368";660;"MP025741";1.05;"Seccion B"
"FFCC192368";1176;"MP02542";0.7871142115878748;"Seccion A"
"FFCC192368";4704;"MP025188";0.786;"Seccion D"
"FFCC192372";5111;"MP024206";0.4128393082352118;"Seccion A"
"FFCC192372";6000;"MP02421";0.0876;"Seccion A"
"FFCC192372";2957;"MP02406";0.21951282460838753;"Seccion F"
"FFCC192381";1427;"MP02944";0.034082098518799696;"Seccion D"
"FFCC192399";208;"P9117";0.9897461423788455;"Seccion F"
"FFCC192399";102;"P9181";0.90082679132075;"Seccion E"
"FFCC192399";63;"P9195";0.5127244015837785;"Seccion D"
"FFCC192399";60;"P9226T";0.954634849509417;"Seccion F"
"FFCC192399";159;"P9247T";1.9599437615194466;"Seccion B"
"FFCC192399";151;"P9251T";3.399073604942475;"Seccion D"
"FFCC192399";288;"P9289";1.133936218984927;"Seccion A"
"FFCC192399";135;"P9319T";1.4144947918135782;"Seccion B"
"FFCC192399";60;"P9330";1.0008068325106354;"Seccion B"
"FFCC192399";90;"P9334T";0.96;"Seccion E"
"FFCC192399";218;"P9369";1.324760400118342;"Seccion A"
"FFCC192399";103;"P9371";1.1243034150500955;"Seccion D"
"FFCC192399";130;"P9467";1.6984792601304197;"Seccion D"
"FFCC192399";180;"P9476";1.073131145443159;"Seccion C"
"FFCC192399";272;"P9483";1.6536822471885135;"Seccion B"
"FFCC192399";164;"P9489";1.4376015688733514;"Seccion E"
"FFCC192399";124;"P9495";1.5068161303517167;"Seccion E"
"FFCC192399";187;"P9526T";2.0044299278081628;"Seccion C"
"FFCC192399";123;"P9537T";1.877899708108281;"Seccion E"
"FFCC192399";131;"P9542T";3.6871279002396515;"Seccion C"
"FFCC192399";102;"P9546";1.3449365847235655;"Seccion E"
"FFCC192399";60;"P9558";1.1359014772486065;"Seccion D"
"FFCC192399";150;"P9580";1.2014198393774553;"Seccion B"
"FFCC192399";144;"P9591T";1.6179423053413375;"Seccion F"
"FFCC192399";30;"P9598T";1.3499999999999999;"Seccion E"
"FFCC192399";171;"P9853";1.9282147597196198;"Seccion E"
"FFCC192399";85;"P9892";1.245089404601131;"Seccion E"
"FFCC192399";140;"P9183";1.2839032322495791;"Seccion B"
"FFCC192399";110;"P9226T";0.954634849509417;"Seccion C"
"FFCC192399";111;"P9293T";1.9775961090282552;"Seccion C"
"FFCC192399";196;"P9330";1.0008068325106354;"Seccion E"
"FFCC192399";116;"P9378T";2.122661880228767;"Seccion C"
"FFCC192399";117;"P9476";1.073131145443159;"Seccion B"
"FFCC192399";122;"P9514";2.437006629444749;"Seccion C"
"FFCC192399";120;"P9558";1.1359014772486065;"Seccion C"
"FFCC192399";72;"P9563T";0.9264646687283933;"Seccion A"
"FFCC192399";85;"P9564T";1.5019530605165707;"Seccion D"
"FFCC192399";378;"P9580";1.2014198393774553;"Seccion A"
"FFCC192399";135;"P9591T";1.6179423053413375;"Seccion F"
"FFCC192399";118;"P98215";1.2468958755853476;"Seccion A"
"FFCC192400";982;"SE31218";0.013941723410107824;"Seccion C"
"FFCC192400";2596;"SE31101";0.13681423161077455;"Seccion B"
"FFCC192400";1412;"SE31156";0.14398374639739148;"Seccion C"
"FFCC192400";1133;"SE31136";0.2635302228371141;"Seccion B"
"FFCC192400";630;"SE3178";0.0732;"Seccion B"
"FFCC192400";1651;"SE3191";0.26851499069027995;"Seccion D"
"FFCC192400";1200;"SE31236";0.1212;"Seccion B"
"FFCC192400";1752;"SE31113";0.3530888136173157;"Seccion C"
"FFCC192400";1171;"SE31109";0.27215676123572785;"Seccion C"
"FFCC192400";1105;"SE3175";0.06526026093659565;"Seccion E"
"FFCC192400";1210;"SE31124";0.05070780518323432;"Seccion C"
"FFCC192400";859;"SE3155";0.2016495417425517;"Seccion D"
"FFCC192400";630;"SE31340";0.0384;"Seccion B"
"FFCC192400";1246;"SE3182";0.25169401370768607;"Seccion B"
"FFCC192400";1218;"SE3149";0.1646912097186582;"Seccion F"
"FFCC192400";1610;"SE3193";0.2177721419153401;"Seccion C"
"FFCC192400";682;"SE3185";0.055930496388780254;"Seccion C"
"FFCC192400";1176;"SE3135";0.21996595447875303;"Seccion F"
"FFCC192400";877;"SE3136";0.24911946882745142;"Seccion B"
"FFCC192400";987;"SE3177";0.08092960772013963;"Seccion B"
"FFCC192400";630;"SE3134";0.1572;"Seccion E"
"FFCC192400";1176;"SE31209";0.11990214374114963;"Seccion F"
"FFCC192400";1379;"SE3153";0.06638640844260994;"Seccion C"
"FFCC192400";1732;"SE3157";0.17488529937929845;"Seccion C"
"FFCC192400";630;"SE31275";0.3624;"Seccion B"
"FFCC192400";600;"SE3186";0.0384;"Seccion C"
"FFCC192400";1392;"SE3187";0.2812310713849084;"Seccion D"
"FFCC192400";1541;"SE3108";0.05380141251472255;"Seccion B"
"FFCC192400";2400;"SE31133";0.10919999999999999;"Seccion D"
"FFCC192400";14465;"SE3108";0.05380141251472255;"Seccion B"
"FFCC192400";943;"SE31113";0.3530888136173157;"Seccion E"
"FFCC192400";969;"SE3169";0.43586766993641013;"Seccion C"
"FFCC192400";3834;"SE3169";0.43586766993641013;"Seccion B"
"FFCC192400";1822;"SE31111";0.13849609038837118;"Seccion E"
"FFCC192400";2207;"SE31225";0.14024483739883853;"Seccion E"
"FFCC192400";1927;"SE3103";0.23508206442921484;"Seccion C"
"FFCC192400";2033;"SE31252";0.4178592656607992;"Seccion C"
"FFCC192400";600;"SE3195";0.08519999999999998;"Seccion A"
"FFCC192400";1295;"SE31110";0.1734987409374345;"Seccion A"
"FFCC192400";1586;"SE31105";0.15256130290860506;"Seccion E"
"FFCC192400";1803;"SE31130";0.20945423479011438;"Seccion C"
"FFCC192400";1978;"SE41425";0.4905816770629748;"Seccion B"
"FFCC192400";630;"SE31134";0.10439999999999999;"Seccion C"
"FFCC192400";1193;"SE3158";0.1933135556110349;"Seccion B"
"FFCC192400";648;"SE31203";0.10919999999999999;"Seccion F"
"FFCC192400";876;"SE3170";0.10180828982928132;"Seccion B"
"FFCC192400";3410;"SE3107";0.1397951913643425;"Seccion B"
"FFCC192400";1260;"SE3188";0.0732;"Seccion A"
"FFCC192400";1456;"SE3159";0.05694332187459733;"Seccion E"
"FFCC192400";3195;"SE3112";0.3876741736757006;"Seccion C"
"FFCC192400";3007;"SE31106";0.07350817973205565;"Seccion E"
"FFCC192400";3004;"SE31137";0.3033963186177787;"Seccion F"
"FFCC192400";1136;"SE3143";0.32266436007532573;"Seccion A"
"FFCC192400";1133;"SE3159";0.05694332187459733;"Seccion D"
"FFCC192400";1194;"SE3189";0.21733443489047438;"Seccion E"
"FFCC192400";1260;"SE31101";0.13681423161077455;"Seccion F"
"FFCC192400";2132;"SE4142";0.03441545575545451;"Seccion F"
"FFCC192400";3876;"SE3132";0.4302010769670909;"Seccion E"
"FFCC192400";662;"SE4152";0.0861002885618744;"Seccion D"
"FFCC192400";1080;"SE3191";0.26851499069027995;"Seccion C"
"FFCC192400";600;"SE3192";0.026399999999999996;"Seccion B"
"FFCC192400";1277;"SE3197";0.08172528060571149;"Seccion B"
"FFCC192404";5527;"MP02903";0.045386476539743405;"Seccion F"
"FFCC192404";3135;"MP02948";0.06003683114090449;"Seccion C"
"FFCC192404";1559;"MP02919";0.05188017592472746;"Seccion C"
"FFCC192404";1140;"MP02940";0.014898;"Seccion B"
"FFCC192404";1761;"MP02978";0.07200212197461034;"Seccion F"
"FFCC192404";600;"MP02920";0.011399999999999999;"Seccion D"
"FFCC192416";37101;"P6017M";0.03950601412645155;"Seccion D"
"FFCC192416";12000;"P6049";0.043656;"Seccion C"
"FFCC192417";807;"MP02960";0.09679988881755477;"Seccion E"
"FFCC192425";147;"P9014";1.7366166347282157;"Seccion F"
"FFCC192425";195;"P9113";1.208713408336824;"Seccion C"
"FFCC192425";118;"P9174";1.2827157045104827;"Seccion E"
"FFCC192425";86;"P9203";0.6703705255048994;"Seccion B"
"FFCC192425";61;"P9238T";1.9122464922416216;"Seccion B"
"FFCC192425";86;"P9270";0.9224784655190849;"Seccion A"
"FFCC192425";166;"P9277";1.4909816163463807;"Seccion B"
"FFCC192425";142;"P9324";1.4019487015525076;"Seccion B"
"FFCC192425";90;"P9328";0.414;"Seccion A"
"FFCC192425";60;"P9391T";1.134;"Seccion B"
"FFCC192425";50;"P9430";1.4112005396043303;"Seccion D"
"FFCC192425";60;"P9471T";1.3499999999999999;"Seccion B"
"FFCC192425";120;"P9491";0.756;"Seccion E"
"FFCC192425";36;"P9493";0.8000012763769517;"Seccion D"
"FFCC192425";176;"P9521T";3.133782786038208;"Seccion A"
"FFCC192425";160;"P9562T";3.588911147756464;"Seccion C"
"FFCC192425";110;"P9572";1.8406256336269877;"Seccion B"
"FFCC192425";146;"P9574";1.7437266212430744;"Seccion C"
"FFCC192425";118;"P9583T";2.2915757050682806;"Seccion E"
"FFCC192425";60;"P9585T";1.26;"Seccion B"
"FFCC192425";79;"P9592T";4.764983471862032;"Seccion D"
"FFCC192425";126;"P9803";0.9423120563455558;"Seccion E"
"FFCC192425";134;"P9814T";1.2301625089010524;"Seccion D"
"FFCC192425";36;"P98192T";1.3450380364411922;"Seccion E"
"FFCC192425";57;"P98200T";1.1451208560988035;"Seccion A"
"FFCC192425";60;"P98209T";0.81;"Seccion C"
"FFCC192425";81;"SE5005";5.483462298615854;"Seccion D"
"FFCC192425";87;"SE5045";7.464251513896566;"Seccion C"
"FFCC192425";151;"SE5047";6.351119210716114;"Seccion D"
"FFCC192425";32;"SE5061";4.170043418331665;"Seccion F"
"FFCC192425";79;"SE5079";9.593377601104105;"Seccion E"
"FFCC192425";38;"SE5085";9.459060550292387;"Seccion C"
"FFCC192425";99;"SE5093";8.104630155816334;"Seccion E"
"FFCC192425";96;"SE5097";6.43292869656208;"Seccion C"
"FFCC192425";54;"SE5117";4.616383853677519;"Seccion E"
"FFCC192425";113;"SE5128";9.0767192927594;"Seccion E"
"FFCC192425";16;"SE5146";7.465452375411315;"Seccion A"
"FFCC192425";85;"SE5147";9.164367753415299;"Seccion E"
"FFCC192425";164;"P98277T";2.4609982281111735;"Seccion C"
"FFCC192425";12;"SE5055";4.109999999999999;"Seccion D"
"FFCC192425";164;"P98277T";2.4609982281111735;"Seccion D"
"FFCC192427";6349;"MP02423";0.0624;"Seccion A"
"FFCC192437";116030;"P5051";0.044732618396364526;"Seccion C"
"FFCC192502";1861;"MP025634";2.229239228489354;"Seccion F"
"FFCC192502";1440;"MP025641";0.8351999999999999;"Seccion C"
"FFCC192502";649;"MP025683";1.025785082343291;"Seccion A"
"FFCC192502";1650;"MP025674";2.2450579721122876;"Seccion B"
"FFCC192502";2555;"SE31164";0.07451356936030053;"Seccion E"
"FFCC192502";1195;"MP025714";1.01929450275831;"Seccion E"
"FFCC192502";793;"MP025406";1.1508072783621426;"Seccion D"
"FFCC192502";600;"MP025701";0.612;"Seccion B"
"FFCC192502";1621;"MP025340";1.4725895141884373;"Seccion B"
"FFCC192502";2247;"MP025518";1.474497396687917;"Seccion F"
"FFCC192502";684;"MP025341";1.1671911240877015;"Seccion A"
"FFCC192502";324;"MP025507";0.63;"Seccion B"
"FFCC192502";1064;"MP025687";1.34739782831344;"Seccion D"
"FFCC192502";336;"MP025333";0.4416;"Seccion F"
"FFCC192502";717;"MP025335";1.0293618269872176;"Seccion E"
"FFCC192502";1710;"SE3117";0.3091529563520957;"Seccion E"
"FFCC192502";1015;"SE4137";0.04768964911503317;"Seccion D"
"FFCC192502";5382;"SE3116";0.42243066552358727;"Seccion B"
"FFCC192502";8164;"SE3115";0.3775724535722172;"Seccion E"
"FFCC192502";2621;"SE4175";0.3826934734604619;"Seccion C"
"FFCC192502";1538;"MP025352";0.7612281746206304;"Seccion D"
"FFCC192502";1940;"MP025642";2.1681075548651334;"Seccion C"
"FFCC192505";5576;"MP03513";0;"Seccion F"
"FFCC192505";1724;"MP03513";0;"Seccion B"
"FFCC192506";351;"MP04998";6.671625631763531;"Seccion F"
"FFCC192537";2400;"MP019607";1.26;"Seccion C"
"FFCC192543";1587;"SE31273";0.1698015997209934;"Seccion E"
"FFCC192543";1193;"SE31231";0.12767996009059768;"Seccion A"
"FFCC192543";963;"SE31274";0.20308987622051375;"Seccion B"
"FFCC192543";600;"SE4189";0.36119999999999997;"Seccion E"
"FFCC192543";1487;"SE3120";0.11318977510050703;"Seccion C"
"FFCC192543";1551;"SE3120";0.11318977510050703;"Seccion C"
"FFCC192543";610;"SE41348";0.3603940615958645;"Seccion F"
"FFCC192543";2479;"SE3121";0.2369100054710828;"Seccion C"
"FFCC192543";1800;"SE3111";0.10319999999999999;"Seccion F"
"FFCC192552";742;"MP019110";3.1556744013091205;"Seccion B"
"FFCC192552";888;"MP019307";4.824325751864148;"Seccion E"
"FFCC192561";6292;"MP02895";0.006229473376311748;"Seccion B"
"FFCC192561";5665;"MP02896";0.016144535799586735;"Seccion D"
"FFCC192562";1259;"MP019602";2.6485548036457516;"Seccion D"
"FFCC192562";444;"MP019604";2.3487818632524085;"Seccion A"
