IDSupplier;Product;Year;num_invoices;avg_lead_time_real;total_amount_eur;on_time_rate
PROV1014;P2069;2018;1;24,0;164,448;0,0
PROV1014;P2069;2020;1;15,0;82,224;0,0
PROV1014;P2182;2014;1;52,0;127,8792;0,0
PROV1014;P2182;2015;1;29,0;839,8341507818916;0,0
PROV1014;P2182;2016;1;45,0;720,1814538760088;0,0
PROV1014;P2182;2017;1;29,0;331,74490856662015;0,0
PROV1014;P2182;2018;1;26,0;834,8574179963276;0,0
PROV1014;P2182;2019;1;44,0;532,0948456245604;0,0
PROV1014;P2182;2020;1;36,0;127,8792;0,0
PROV1014;P2183;2015;1;37,0;407,8714745648181;0,0
PROV1014;P2183;2017;1;20,0;1000,6628653635084;0,0
PROV1014;P2249;2014;1;14,0;783,4584960610164;0,0
PROV1014;P2249;2018;1;26,0;1047,4345656084463;0,0
PROV1014;P2249;2020;1;25,0;386,1650290659269;0,0
PROV1014;P2249;2021;1;31,0;475,3735152322886;0,0
PROV1014;P2259;2016;1;31,0;374,8325054252568;0,0
PROV1014;P3003;2020;1;16,0;20,117959177264332;0,0
PROV1014;P3003;2021;1;36,0;11,521799999999969;0,0
PROV1014;P3044;2020;1;15,0;201,49200000000002;0,0
PROV1014;P3044M;2019;1;17,0;128,16784484265926;0,0
PROV1014;P3049;2015;1;26,0;549,6628148931085;0,0
PROV1014;P3049;2018;1;30,0;54,0;0,0
PROV1014;P3049M;2019;1;12,0;182,41641292409867;0,0
PROV1014;P6001M;2016;1;41,0;209,51999999999998;0,0
PROV1014;P6002;2015;1;54,0;138,2958197620851;0,0
PROV1014;P6003;2018;1;46,0;29,951999999999998;0,0
PROV1014;P6017M;2015;1;23,0;932,9516916730597;0,0
PROV1014;P6017M;2016;1;13,0;1949,0591236285363;0,0
PROV1014;P6017M;2017;1;24,0;3167,986160006884;0,0
PROV1014;P6017M;2018;1;40,0;2617,618731427787;0,0
PROV1014;P6017M;2019;1;21,0;1465,712630105477;0,0
PROV1014;P6017M;2020;1;40,0;2665,298326379291;0,0
PROV1014;P6018;2015;1;37,0;101,33999999999996;0,0
PROV1014;P6018;2016;1;29,0;432,84653328272026;0,0
PROV1014;P6019;2014;1;17,0;228,9130746315882;0,0
PROV1014;P6019;2018;1;20,0;298,9454526636705;0,0
PROV1014;P6019;2019;1;37,0;33,796800000000005;0,0
PROV1014;P6019;2020;1;30,0;230,100593199943;0,0
PROV1014;P6024;2017;1;23,0;377,90621051533543;0,0
PROV1014;P6026M;2019;1;13,0;54,0;0,0
PROV1014;P6028;2015;1;24,0;61,480799999999945;0,0
PROV1014;P6028;2018;1;29,0;611,3095776464984;0,0
PROV1014;P6028;2021;1;17,0;296,16496680452525;0,0
PROV1014;P6045;2014;1;23,0;482,8054488478412;0,0
PROV1014;P6045;2015;1;20,0;75,762;0,0
PROV1014;P6045;2016;1;31,0;472,4813654154283;0,0
PROV1014;P6045;2017;1;47,0;723,5565281907728;0,0
PROV1014;P6045;2019;1;39,0;197,50752006950069;0,0
PROV1014;P6045;2020;1;47,0;317,2735515195713;0,0
PROV1014;P6048M;2016;1;26,0;260,44623941891945;0,0
PROV1014;P6048M;2017;1;33,0;693,9139708587412;0,0
PROV1014;P6048M;2019;1;21,0;164,16631338006022;0,0
PROV1014;P6049;2014;1;27,0;130,968;0,0
PROV1014;P6051M;2016;1;30,0;124,3008;0,0
PROV1014;P6051M;2017;1;18,0;768,5694341735881;0,0
PROV1014;P6051M;2018;1;31,0;852,0672949922201;0,0
PROV1014;P6051M;2020;1;44,0;125,35310163429155;0,0
PROV1014;P6052;2015;1;26,0;239,918774373872;0,0
PROV1014;P6052;2016;1;28,0;50,3388;0,0
PROV1014;P6052;2017;1;22,0;50,3388;0,0
PROV1014;P6052;2018;1;15,0;390,08043073787394;0,0
PROV1014;P6052;2020;1;48,0;484,1845714120619;0,0
PROV1014;P6053;2015;1;25,0;101,40194810498566;0,0
PROV1014;P6053;2018;1;45,0;83,64289387748612;0,0
PROV1014;P6054;2015;1;12,0;96,732;0,0
PROV1014;P6054;2018;1;15,0;618,9815462346277;0,0
PROV1014;P6055;2014;1;11,0;129,816;0,0
PROV1014;P6055;2016;1;32,0;987,4043735095;0,0
PROV1014;P6055;2017;1;34,0;505,66707472002594;0,0
PROV1014;P6055;2019;1;12,0;241,27871011970313;0,0
PROV1014;P6055;2021;1;28,0;238,3541035187523;0,0
PROV1014;P6056;2018;1;29,0;43,627113855336304;0,0
PROV1014;P6061M;2015;1;46,0;1220,4338018399224;0,0
PROV1014;P6061M;2017;1;33,0;402,4800172085256;0,0
PROV1014;P6061M;2018;1;15,0;166,5;0,0
PROV1014;P6061M;2020;1;24,0;634,0820490336837;0,0
PROV1014;P6067;2018;1;20,0;26,352;0,0
PROV1014;P6067;2020;1;24,0;26,352;0,0
PROV1014;P6069;2015;1;24,0;441,4786130654115;0,0
PROV1014;P6069;2016;1;35,0;52,704;0,0
PROV1014;P6069;2019;1;42,0;409,9963088208534;0,0
PROV1014;P6071;2015;1;29,0;3795,4228722762764;0,0
PROV1014;P6080;2015;1;25,0;532,5212040970133;0,0
PROV1014;P6080;2016;1;38,0;321,06539402283437;0,0
PROV1014;P6080;2017;1;18,0;66,6504;0,0
PROV1014;P6080;2018;1;20,0;591,9044337572567;0,0
PROV1014;P6080;2020;1;48,0;237,46789554253849;0,0
PROV1014;P6083;2021;1;47,0;122,35930900335514;0,0
PROV1014;P6089;2014;1;44,0;146,66964043964285;0,0
PROV1014;P6100;2016;1;31,0;41,07599999999999;0,0
PROV1014;P6100;2018;1;23,0;225,399834380313;0,0
PROV1014;P6100;2019;1;39,0;167,91375848478742;0,0
PROV1014;P6100;2020;1;48,0;95,85008241425552;0,0
PROV1014;P6102;2020;1;49,0;146,55229452876023;0,0
PROV1014;P6107;2016;1;52,0;338,459103886601;0,0
PROV1014;P6107;2019;1;53,0;280,36394627379224;0,0
PROV1014;P6107M;2015;1;35,0;166,86;0,0
PROV1014;P6107M;2016;1;31,0;765,3897361118646;0,0
PROV1014;P6107M;2017;1;54,0;932,2672248343443;0,0
PROV1014;P6107M;2018;1;49,0;1205,8999165896967;0,0
PROV1014;P6107M;2019;1;52,0;54,0;0,0
PROV1014;P6107M;2020;1;38,0;196,96885345257581;0,0
PROV1014;P6107M;2021;1;38,0;158,77269822446053;0,0
PROV1014;P6108M;2015;1;35,0;143,42399999999975;0,0
PROV1014;P6108M;2016;1;31,0;1078,0352032478972;0,0
PROV1014;P6108M;2018;1;46,0;656,8292822692121;0,0
PROV1014;P6108M;2019;1;32,0;942,1704133098518;0,0
PROV1014;P6111;2015;1;21,0;185,51635199999987;0,0
PROV1014;P6111;2018;1;21,0;367,93336074265216;0,0
PROV1014;P6111;2021;1;49,0;189,30239999999986;0,0
PROV1014;P6112;2017;1;14,0;132,408;0,0
PROV1014;P6112;2018;1;19,0;1153,6048025936861;0,0
PROV1014;P6119;2018;1;15,0;333,216;0,0
PROV1014;P6119;2021;1;41,0;213,55950177408883;0,0
PROV1014;P6148;2017;1;14,0;144,0;0,0
PROV1014;P6148;2018;1;27,0;871,4985204724626;0,0
PROV1014;P6148;2020;1;24,0;738,3037029384341;0,0
PROV1014;P6148;2021;1;49,0;1281,4701990972858;0,0
PROV1014;P6154;2015;1;24,0;509,477685556702;0,0
PROV1014;P6154;2016;1;30,0;673,7215091917298;0,0
PROV1014;P6154;2017;1;22,0;68,9328;0,0
PROV1014;P6154;2019;1;51,0;68,9328;0,0
PROV1014;P6219;2017;1;18,0;390,52964055152773;0,0
PROV1014;P6219;2021;1;46,0;73,1686244783244;0,0
PROV1014;P6224;2015;1;57,0;144,0;0,0
PROV1014;P6224;2017;1;14,0;895,0637010688786;0,0
PROV1014;P6224;2020;1;38,0;1628,4039510563828;0,0
PROV1014;P6240;2017;1;52,0;421,6123438712415;0,0
PROV1014;P6242;2015;1;19,0;163,944;0,0
PROV1014;P6263;2021;1;37,0;56,6424;0,0
PROV1014;P6267;2017;1;34,0;255,7094614873649;0,0
PROV1014;P6267;2019;1;29,0;230,43150411528686;0,0
PROV1014;P6267;2020;1;11,0;123,57024489451148;0,0
PROV1014;P6273;2014;1;56,0;130,7354702223807;0,0
PROV1014;P6273;2015;1;21,0;114,33192596706785;0,0
PROV1014;P6273;2017;1;54,0;118,5768;0,0
PROV1014;P6273;2019;1;12,0;122,99962017609593;0,0
PROV1014;P6273;2020;1;18,0;789,2258490960667;0,0
PROV1014;P6274;2015;1;30,0;607,7821979847646;0,0
PROV1014;P6274;2016;1;31,0;118,5768;0,0
PROV1014;P6274;2018;1;26,0;308,5599619943565;0,0
PROV1014;P6274;2020;1;40,0;1192,25024551199;0,0
PROV1014;P6301;2014;1;52,0;731,9488552153858;0,0
PROV1014;P6301;2015;1;24,0;110,37353188712443;0,0
PROV1014;P6301;2016;1;21,0;768,6436428307057;0,0
PROV1014;P6301;2018;1;42,0;299,6483855634971;0,0
PROV1014;P6301;2020;1;18,0;205,07385158985093;0,0
PROV1014;P6304;2017;1;21,0;530,3372331392138;0,0
PROV1014;P6305;2021;1;20,0;503,22503340059177;0,0
PROV1014;P6306;2015;1;36,0;353,808;0,0
PROV1014;P6309;2020;1;40,0;100,71272838693469;0,0
PROV1014;P6311;2021;1;46,0;1167,2677468612935;0,0
PROV1014;P6313M;2016;1;12,0;449,8197508114164;0,0
PROV1014;P6313M;2019;1;38,0;123,48;0,0
PROV1014;P6313M;2021;1;47,0;123,48;0,0
PROV1014;P6314;2018;1;24,0;8,693999999999999;0,0
PROV1014;P6319;2021;1;49,0;41,25599999999988;0,0
PROV1014;P6401;2016;1;34,0;149,76;0,0
PROV1014;P6401;2018;1;27,0;149,76;0,0
PROV1014;P6401;2020;1;30,0;1275,623215982837;0,0
PROV1014;P6401;2021;1;46,0;1189,6507613815777;0,0
PROV1014;P6405;2014;1;50,0;101,088;0,0
PROV1014;P6405;2019;1;15,0;101,088;0,0
PROV1014;P6405;2021;1;17,0;139,73467196513215;0,0
PROV1014;P6472;2016;1;53,0;952,766053474434;0,0
PROV1014;P6491;2015;1;19,0;559,7829321463607;0,0
PROV1014;P6491;2017;1;57,0;114,48;0,0
PROV1014;P6491;2018;1;46,0;228,6182426565377;0,0
PROV1014;P6491;2020;1;26,0;993,8875255588927;0,0
PROV1014;P6498;2016;1;30,0;476,1092659206191;0,0
PROV1014;P6498;2017;1;23,0;216,0;0,0
PROV1014;P6498;2019;1;30,0;216,0;0,0
PROV1014;P6510;2021;1;28,0;1209,2181412833802;0,0
PROV1014;P6514;2017;1;41,0;73,68171957745439;0,0
PROV1014;P6514;2018;1;20,0;52,488;0,0
PROV1014;P6514;2020;1;38,0;246,79379932018122;0,0
PROV1014;P6550;2019;1;38,0;90,0;0,0
PROV1027;MP031103;2020;1;39,0;352,61999999999966;0,0
PROV1027;MP031106;2019;1;43,0;899,1244146035195;0,0
PROV1027;MP031109;2018;1;15,0;517,7722113184063;0,0
PROV1027;MP031109;2021;1;21,0;352,61999999999966;0,0
PROV1027;MP031115;2020;1;22,0;1898,7514764521743;0,0
PROV1027;MP03117;2021;1;42,0;531,1007999999994;0,0
PROV1027;MP03121;2015;1;20,0;13154,980481777377;0,0
PROV1027;MP03121;2017;1;12,0;6789,028762608381;0,0
PROV1027;MP03121;2018;1;35,0;406,21823999999964;0,0
PROV1027;MP03122;2015;1;30,0;1902,672;0,0
PROV1027;MP03137;2014;1;46,0;2568,156985646855;0,0
PROV1027;MP03137;2017;1;35,0;265,212;0,0
PROV1027;MP03137;2018;1;50,0;1353,8383294836701;0,0
PROV1027;MP03178;2015;1;38,0;775,782;0,0
PROV1027;MP03178;2016;1;23,0;9752,346677156556;0,0
PROV1027;MP03178;2017;1;40,0;15113,274400794906;0,0
PROV1027;MP03178;2020;1;47,0;739,5839999999993;0,0
PROV1027;MP03178;2021;1;21,0;739,5839999999993;0,0
PROV1027;MP03191;2019;1;20,0;763,810361006858;0,0
PROV1027;MP03191;2020;1;24,0;1666,4156977693551;0,0
PROV1027;MP03192;2018;1;48,0;1759,5629047532434;0,0
PROV1027;MP03192;2019;1;49,0;477,73799999999994;0,0
PROV1027;MP03192;2020;1;38,0;3947,552663771412;0,0
PROV1027;MP03194;2021;1;21,0;2705,253330598064;0,0
PROV1027;MP03195;2018;1;45,0;3954,5043842930336;0,0
PROV1027;MP03196;2019;1;53,0;552,0527999999999;0,0
PROV1027;MP03197;2018;1;45,0;458,7774550295255;0,0
PROV1027;MP03197;2019;1;49,0;472,0399682382272;0,0
PROV1061;P9020;2014;1;52,0;62,77284;0,0
PROV1061;P9100;2015;1;53,0;436,1288988242602;0,0
PROV1061;P9122;2014;1;52,0;417,76459132696414;0,0
PROV1061;P9158T;2014;1;47,0;98,62624769006491;0,0
PROV1061;P9172;2014;1;52,0;167,17876376886952;0,0
PROV1061;P9181;2014;1;52,0;46,86865159081404;0,0
PROV1061;P9218;2016;1;56,0;171,64785575839937;0,0
PROV1061;P9253;2014;1;47,0;513,24131233174;0,0
PROV1061;P9267;2017;1;58,0;143,89046858513225;0,0
PROV1061;P9295T;2017;1;58,0;1882,3588972380946;0,0
PROV1061;P9314T;2014;1;52,0;67,72223699999999;0,0
PROV1061;P9327;2016;1;56,0;103,40301029325504;0,0
PROV1061;P9333;2015;1;58,0;105,28320749364308;0,0
PROV1061;P9336T;2014;1;49,0;102,40163999999997;0,0
PROV1061;P9337T;2015;1;54,0;333,2069216013131;0,0
PROV1061;P9348;2014;1;49,0;554,0255257756986;0,0
PROV1061;P9355;2014;1;49,0;332,9251683173461;0,0
PROV1061;P9361;2014;1;49,0;355,7145934198844;0,0
PROV1061;P9374;2014;1;47,0;40,805856000000006;0,0
PROV1061;P9385T;2016;1;56,0;94,78137599999998;0,0
PROV1061;P9390;2017;1;58,0;83,40801118939791;0,0
PROV1061;P9430;2017;1;58,0;231,9573492240349;0,0
PROV1061;P9454T;2014;1;49,0;2528,568866191428;0,0
PROV1061;P9471T;2015;1;54,0;214,21416346777835;0,0
PROV1061;P9483;2014;1;47,0;204,23736848751184;0,0
PROV1061;P9495;2014;1;47,0;59,190912000000004;0,0
PROV1061;P9515;2016;1;47,0;397,6803072042924;0,0
PROV1061;P9516;2014;1;47,0;26,90496;0,0
PROV1061;P9551T;2015;1;58,0;338,75432716216903;0,0
PROV1061;P9582;2017;1;58,0;98,61681263527342;0,0
PROV1061;P9590T;2015;1;58,0;294,2116771898026;0,0
PROV1061;P9810;2017;1;58,0;43,38624279028772;0,0
PROV1061;P98125;2017;1;58,0;197,9799145251549;0,0
PROV1061;P98136;2017;1;58,0;22,074378221358675;0,0
PROV1061;P98141T;2014;1;49,0;485,35428711944746;0,0
PROV1061;P98151T;2016;1;56,0;337,636157821059;0,0
PROV1061;P98152T;2014;1;52,0;221,97395257127337;0,0
PROV1061;P98182T;2014;1;52,0;176,43080351936794;0,0
PROV1061;P98182T;2017;1;58,0;152,99241566128708;0,0
PROV1061;P98184T;2014;1;47,0;430,278112373036;0,0
PROV1061;P98190;2014;1;52,0;23,660532;0,0
PROV1061;P98194T;2017;1;58,0;284,091453447835;0,0
PROV1061;P98207T;2017;1;58,0;49,14465045012019;0,0
PROV1061;P98215;2017;1;58,0;175,43546346053805;0,0
PROV1061;P98221T;2017;1;58,0;45,265680878237866;0,0
PROV1061;P98223T;2016;1;56,0;213,48055006111423;0,0
PROV1061;P98234T;2017;1;58,0;94,7685732584733;0,0
PROV1061;P98236T;2017;1;58,0;41,42844389879397;0,0
PROV1061;P98239T;2017;1;58,0;57,60545178087409;0,0
PROV1061;P98265T;2016;1;56,0;37,49497629093418;0,0
PROV1061;P98273T;2017;1;58,0;20,989980000000003;0,0
PROV1061;P98275;2016;1;56,0;25,101;0,0
PROV1061;P98281T;2017;1;58,0;84,75293918805657;0,0
PROV1061;P9833;2017;1;58,0;32,820696000000005;0,0
PROV1061;P9840T;2014;1;47,0;55,49262615891539;0,0
PROV1061;P9843;2014;1;49,0;268,0160915715635;0,0
PROV1061;P9847;2017;1;58,0;73,28164930690292;0,0
PROV1061;P9858T;2017;1;58,0;180,953954007617;0,0
PROV1061;P9873;2014;1;52,0;174,06023989034176;0,0
PROV1061;P9877;2015;1;58,0;428,3697569978535;0,0
PROV1061;P9893;2014;1;47,0;302,8981300099988;0,0
PROV1061;SE5013;2017;1;58,0;74,41901999999999;0,0
PROV1061;SE5039;2017;1;58,0;74,41901999999999;0,0
PROV1061;SE5043;2015;1;54,0;96,98012159008927;0,0
PROV1061;SE5043;2017;1;58,0;942,4687478691612;0,0
PROV1061;SE5054;2017;1;58,0;238,59882720000002;0,0
PROV1061;SE5059;2017;1;58,0;285,6616385260251;0,0
PROV1061;SE5062;2016;1;56,0;116,46863999999998;0,0
PROV1061;SE5070;2017;1;58,0;47,44010570373523;0,0
PROV1061;SE5083;2017;1;58,0;493,63565356751445;0,0
PROV1061;SE5091;2017;1;58,0;357,5632758236262;0,0
PROV1061;SE5103;2016;1;47,0;538,2542165381977;0,0
PROV1061;SE5132;2017;1;58,0;73,274112;0,0
PROV1061;SE5148;2017;1;58,0;118,4583786495521;0,0
PROV1061;SE9042;2014;1;49,0;151,93659599999998;0,0
PROV1061;SE9042;2017;1;58,0;138,00778343452438;0,0
PROV1125;MP02802;2016;1;41,0;1420,004581731861;0,0
PROV1129;MP028226;2016;1;23,0;21,55172643714533;0,0
PROV1129;MP028229;2017;1;15,0;123,80625046314167;0,0
PROV1129;MP028229;2020;1;28,0;21,599999999999998;0,0
PROV1129;MP028504;2019;1;12,0;144,07136154335913;0,0
PROV1129;MP02903;2019;1;21,0;50,98744920591223;0,0
PROV1129;MP02904;2016;1;30,0;236,17072078594703;0,0
PROV1129;MP02904;2017;1;32,0;119,26596421739663;0,0
PROV1129;MP02904;2019;1;12,0;209,17429970776305;0,0
PROV1129;MP029141;2014;1;47,0;1067,957430887265;0,0
PROV1129;MP029142;2014;1;47,0;500,1355053337799;0,0
PROV1129;MP02916;2016;1;38,0;178,55591893445433;0,0
PROV1129;MP02919;2019;1;21,0;16,524;0,0
PROV1129;MP02940;2016;1;29,0;46,912517621828485;0,0
PROV1129;MP02942;2019;1;12,0;37,17208674599471;0,0
PROV1129;MP02944;2016;1;25,0;62,63999999999999;0,0
PROV1129;MP02944;2018;1;22,0;62,63999999999999;0,0
PROV1129;MP02944;2019;1;31,0;48,635154586327026;0,0
PROV1129;MP02944;2020;1;12,0;23,4;0,0
PROV1129;MP02962;2018;1;52,0;36,0;0,0
PROV1129;MP07020;2019;1;43,0;1324,6909576318756;0,0
PROV1129;MP07028;2015;1;51,0;175,4999999999997;0,0
PROV1129;MP07060;2014;1;36,0;151,20000000000002;0,0
PROV1129;MP07060;2021;1;22,0;695,8798719883152;0,0
PROV1129;MP07079;2020;1;51,0;50,400000000000006;0,0
PROV1129;MP07110;2016;1;42,0;68,85866042448602;0,0
PROV1129;MP07110;2017;1;51,0;164,50086878890838;0,0
PROV1129;MP07110;2019;1;12,0;24,84;0,0
PROV1129;MP07254;2017;1;27,0;175,39199999999983;0,0
PROV1129;MP07268;2016;1;42,0;2114,875662369668;0,0
PROV1129;MP07268;2018;1;24,0;653,9232313981437;0,0
PROV1129;MP07268;2019;1;26,0;972,5394297410588;0,0
PROV1129;MP07268;2020;1;51,0;2487,268506797139;0,0
PROV1129;MP07313;2018;1;14,0;253,28521368004238;0,0
PROV1129;MP07313;2020;1;51,0;401,00041437477284;0,0
PROV1133;MP025107;2021;1;22,0;4866,2590670055115;0,0
PROV1133;MP025213;2021;1;33,0;2032,161489901896;0,0
PROV1133;MP025223;2021;1;33,0;824,4000000000001;0,0
PROV1133;MP025240;2021;1;41,0;1701,1193267211772;0,0
PROV1133;MP025251;2021;1;41,0;141,414;0,0
PROV1133;MP025269;2021;1;41,0;283,2381990794458;0,0
PROV1133;MP025385;2021;1;33,0;203,27611810946894;0,0
PROV1133;MP025386;2021;1;54,0;396,0;0,0
PROV1133;MP02542;2021;1;22,0;827,6400000000001;0,0
PROV1133;MP025431;2021;1;41,0;286,56;0,0
PROV1133;MP025464;2021;1;33,0;1521,3372925176109;0,0
PROV1133;MP025535;2021;1;41,0;542,16;0,0
PROV1133;MP02559;2021;1;22,0;2581,2;0,0
PROV1133;MP02566;2021;1;54,0;2099,3378647259274;0,0
PROV1133;MP025682;2021;1;33,0;1819,7999999999997;0,0
PROV1133;MP02577;2021;1;33,0;2362,5014199629964;0,0
PROV1133;MP02587;2021;1;41,0;2025,6739246962468;0,0
PROV1133;MP02597;2021;1;33,0;5406,727189515348;0,0
PROV1133;MP07144;2021;1;53,0;3494,886278405515;0,0
PROV1133;MP08003;2021;1;34,0;8604,041317726214;0,0
PROV1133;MP08008;2016;1;25,0;5261,3986205389565;0,0
PROV1133;MP08013;2021;1;54,0;64,8;0,0
PROV1133;MP08015;2021;1;54,0;1374,6443466372398;0,0
PROV1134;MP02801;2016;1;38,0;906,8249048772184;0,0
PROV1134;MP02811;2016;1;41,0;49,0729599681739;0,0
PROV1156;MP02519;2015;1;33,0;1014,0;0,0
PROV1156;MP02520;2015;1;32,0;943,9838514229136;0,0
PROV1156;MP02522;2015;1;33,0;3837,5728668573834;0,0
PROV1156;MP02550;2015;1;23,0;1614,174;0,0
PROV1170;DEP02458;2015;1;29,0;267,84;0,0
PROV1170;DEP02458;2018;1;24,0;458,07828196037013;0,0
PROV1184;MP06159;2015;1;50,0;774,7674974556176;0,0
PROV1184;MP06159;2016;1;39,0;1362,740733952971;0,0
PROV1184;MP06159;2017;1;28,0;158,4;0,0
PROV1184;MP06159;2018;1;42,0;3281,178679031162;0,0
PROV1184;MP06159;2019;1;14,0;769,0047061166744;0,0
PROV1191;MP02879;2014;1;44,0;309,852;0,0
PROV1191;MP02879;2016;1;25,0;631,2760066331682;0,0
PROV1191;MP02879;2017;1;33,0;369,92999999999967;0,0
PROV1191;MP02879;2019;1;52,0;348,7679999999997;0,0
PROV1191;MP02879;2020;1;41,0;255,3137999999998;0,0
PROV1191;MP02879;2021;1;29,0;1483,5867960837852;0,0
PROV1193;MP02533;2015;1;40,0;16720,71172064955;0,0
PROV1194;MP02474;2014;1;30,0;12423,974528958248;0,0
PROV1227;MP03139;2017;1;30,0;18375,779187984594;0,0
PROV1255;MP02961;2014;1;21,0;288,0;0,0
PROV1255;MP02961;2015;1;38,0;2696,93455294405;0,0
PROV1255;MP02961;2016;1;39,0;288,0;0,0
PROV1255;MP02961;2017;1;38,0;2826,881623980937;0,0
PROV1255;MP02961;2018;1;56,0;1267,8608060135452;0,0
PROV1264;MP02479;2014;1;47,0;37,28785706539777;0,0
PROV1323;MP028144;2014;1;42,0;810,6120246035936;0,0
PROV1323;MP07132;2015;1;46,0;294,09234635287817;0,0
PROV1323;MP07132;2017;1;18,0;129,6;0,0
PROV1323;MP07132;2018;1;14,0;478,4725887625102;0,0
PROV1323;MP07132;2019;1;14,0;143,64000000000001;0,0
PROV1323;MP07132;2021;1;51,0;637,9818938215557;0,0
PROV1397;MP03125;2017;1;47,0;1814,5336316893217;0,0
PROV1397;MP03150;2014;1;51,0;583,5197649953533;0,0
PROV1397;MP03177;2019;1;53,0;364,17862025999995;0,0
PROV1398;MP02829;2020;1;46,0;2909,5970414948188;0,0
PROV1398;P9072T;2017;1;50,0;522,4186288248219;0,0
PROV1398;P9159T;2015;1;48,0;372,0098037619566;0,0
PROV1398;P9211;2017;1;50,0;280,01697624862635;0,0
PROV1398;P9211;2020;1;53,0;39,77054700271691;0,0
PROV1398;P9223T;2017;1;50,0;25,997935860000002;0,0
PROV1398;P9230T;2017;1;50,0;218,23844791353883;0,0
PROV1398;P9230T;2018;1;51,0;22,571654263199996;0,0
PROV1398;P9268;2020;1;53,0;204,0442463520615;0,0
PROV1398;P9274;2020;1;53,0;21,1086166788;0,0
PROV1398;P9279;2018;1;51,0;66,65405339053638;0,0
PROV1398;P9279;2020;1;53,0;295,61785831007586;0,0
PROV1398;P9291T;2020;1;52,0;244,600153056;0,0
PROV1398;P9308;2020;1;49,0;496,87969175798736;0,0
PROV1398;P9373;2018;1;51,0;68,4463952218004;0,0
PROV1398;P9529;2018;1;55,0;273,708583617992;0,0
PROV1398;P9559;2017;1;50,0;39,77926923438312;0,0
PROV1398;P9560;2018;1;55,0;227,12386642440077;0,0
PROV1398;P9561T;2018;1;55,0;73,59955723095493;0,0
PROV1398;P98214T;2018;1;51,0;676,1009544762337;0,0
PROV1398;P98268T;2017;1;50,0;64,24847400654974;0,0
PROV1398;P9848;2020;1;53,0;206,86819317746517;0,0
PROV1398;P9890;2016;1;46,0;336,9386006337578;0,0
PROV1398;P9890;2020;1;53,0;327,34838479415157;0,0
PROV1398;SE5007;2018;1;55,0;1359,1275335771743;0,0
PROV1398;SE5022;2018;1;55,0;457,2486083880001;0,0
PROV1398;SE5028;2020;1;53,0;169,97546431371887;0,0
PROV1398;SE5032;2020;1;53,0;205,60317901199997;0,0
PROV1398;SE5076;2020;1;52,0;169,7194363358364;0,0
PROV1398;SE5078;2020;1;46,0;115,75951056000001;0,0
PROV1398;SE5201;2020;1;46,0;49,2759710064;0,0
PROV1398;SE91004;2016;1;46,0;213,82035839999998;0,0
PROV1408;MP02901;2017;1;18,0;39281,10092021964;0,0
PROV1414;P2069;2015;1;26,0;1739,0751982993577;0,0
PROV1414;P6017M;2014;1;33,0;729,311859262303;0,0
PROV1414;P6108M;2014;1;20,0;146,84594288703266;0,0
PROV1428;P3044;2015;1;53,0;271,073431461691;0,0
PROV1428;P6071;2014;1;58,0;11009,144414621911;0,0
PROV1428;P6330;2021;1;57,0;153,093672;0,0
PROV1443;MP03316;2014;1;29,0;1182,9778438304854;0,0
PROV1443;MP03316;2018;1;52,0;787,9003893167826;0,0
PROV1443;MP03324;2016;1;43,0;762,9685461471947;0,0
PROV1443;MP03324;2020;1;46,0;1966,5553480383016;0,0
PROV1443;MP03335;2014;1;20,0;3357,726453581252;0,0
PROV1443;MP03341;2015;1;56,0;957,6377942302207;0,0
PROV1443;MP03341;2017;1;24,0;4631,559816868302;0,0
PROV1443;MP03341;2019;1;13,0;2199,6998905306327;0,0
PROV1448;MP03505;2018;1;44,0;349,63556495154717;0,0
PROV1458;MP02619;2014;1;49,0;1718,2172914481164;0,0
PROV1465;MP04227;2021;1;17,0;2710,5579595735276;0,0
PROV1465;MP04247;2019;1;13,0;144,24696;0,0
PROV1465;MP04248;2019;1;13,0;322,1315973054132;0,0
PROV1465;MP04249;2019;1;13,0;159,32735999999989;0,0
PROV1465;MP04249;2021;1;46,0;175,2157199999999;0,0
PROV1465;MP04251;2019;1;32,0;157,87992;0,0
PROV1465;MPPRODU;2020;1;36,0;5621,293002534014;0,0
PROV1470;MP02812;2016;1;28,0;1983,4576503931676;0,0
PROV1470;MP02967;2017;1;45,0;696,082285223351;0,0
PROV1470;MP02968;2017;1;45,0;1885,116686165936;0,0
PROV1470;MP03196;2017;1;19,0;1411,6835455630614;0,0
PROV1470;MP03341;2018;1;33,0;1433,2373690070367;0,0
PROV1473;MP02875;2017;1;22,0;15755,191733711534;0,0
PROV1475;MP025105;2020;1;46,0;2654,1884228292793;0,0
PROV1475;MP025117;2018;1;49,0;5953,328818066457;0,0
PROV1475;MP025120;2020;1;46,0;2042,4693881655953;0,0
PROV1475;MP025131;2021;1;53,0;11107,758297606484;0,0
PROV1475;MP025213;2020;1;46,0;8798,197928933527;0,0
PROV1475;MP025223;2017;1;50,0;2220,237485164885;0,0
PROV1475;MP025227;2020;1;46,0;1088,8001279999999;0,0
PROV1475;MP025232;2021;1;47,0;4799,088176336737;0,0
PROV1475;MP025237;2017;1;53,0;568,322800291156;0,0
PROV1475;MP025253;2017;1;50,0;12783,345704284551;0,0
PROV1475;MP025257;2017;1;53,0;1121,2796962161274;0,0
